0.30406, 2.67862, 0.35387, 0.30940, 0.00617, 0.45611, 0.00284, 0.03438, 6.23723, 
0.65054, 2.51439, 0.65611, 0.02498, 3.15810, 0.48097, 0.00000, 0.50945, 6.28319, 
0.21920, 2.71995, 0.38907, 0.02524, 0.18047, 0.29717, 0.00976, 0.26409, 6.27170, 
0.51619, 2.57713, 0.31581, 0.52412, 0.00000, 0.57226, 0.00001, 0.17053, 3.14155, 
0.57276, 2.55056, 0.46294, 0.46293, 3.14161, 0.00001, 4.73069, 0.61861, 0.00002, 
0.14849, 2.75468, 0.12957, 0.29712, 0.08661, 0.29967, 0.06177, 0.12307, 3.29371, 
0.48083, 2.59385, 0.41969, 0.42434, 0.00379, 0.56967, 0.00252, 0.00387, 3.30614, 
0.71418, 2.48514, 0.52117, 0.52117, 0.00000, 0.68517, 0.00000, 0.00000, 3.39065, 
0.45962, 2.60392, 0.41216, 0.41218, 3.14170, 0.00000, 5.39004, 0.55756, 0.00010, 
0.53033, 2.57046, 0.43674, 0.45190, 0.00716, 0.59657, 0.00379, 0.01286, 3.33649, 
0.19092, 2.73382, 0.24720, 0.27602, 0.01269, 0.36369, 0.00741, 0.02168, 3.29662, 
0.22627, 2.71649, 0.29053, 0.28099, 0.00099, 0.39580, 0.00035, 0.00720, 6.25700, 
0.49497, 2.58715, 0.43052, 0.42652, 0.00184, 0.57752, 0.00098, 0.00332, 6.00292, 
0.52326, 2.57380, 0.59288, 0.00538, 0.06833, 0.44448, 0.00047, 0.43803, 0.00000, 
0.56569, 2.55387, 0.39957, 0.51004, 0.00001, 0.61058, 0.00001, 0.09323, 3.14164, 
0.57983, 2.54725, 0.62218, 0.00000, 3.56876, 0.46597, 0.00000, 0.46596, 0.00010, 
0.07778, 2.78967, 0.21919, 0.08310, 3.25285, 0.09835, 6.21835, 0.21303, 0.02915, 
0.66468, 2.50786, 0.66293, 0.00013, 3.81365, 0.50126, 0.00000, 0.50139, 0.00033, 
0.32527, 2.66835, 0.33528, 0.35310, 6.26978, 0.47214, 6.27600, 0.01426, 2.88093, 
0.31113, 2.67519, 0.33334, 0.33969, 0.00236, 0.46223, 0.00074, 0.00499, 3.33541, 
0.17678, 2.74076, 0.23720, 0.26593, 0.01133, 0.35013, 0.00592, 0.02148, 3.27876, 
0.10607, 2.77565, 0.00016, 0.27256, 3.74885, 0.19448, 3.74880, 0.19467, 0.60688, 
0.20506, 2.72688, 0.24445, 0.29628, 0.01976, 0.37549, 0.01010, 0.03899, 3.26926, 
0.40305, 2.63091, 0.52104, 0.06166, 3.19544, 0.34356, 6.27754, 0.42084, 0.00444, 
0.16263, 2.74772, 0.33251, 0.05564, 2.96886, 0.20109, 0.03089, 0.27555, 6.26095, 
0.53740, 2.56714, 0.44724, 0.44784, 0.00165, 0.60039, 0.00085, 0.00068, 3.87718, 
0.05657, 2.80021, 0.14243, 0.14106, 3.40295, 0.02578, 4.88183, 0.19787, 0.13137, 
0.79903, 2.44664, 0.72099, 0.00006, 4.79504, 0.55414, 0.00000, 0.55411, 0.00013, 
0.09192, 2.78266, 0.23726, 0.09307, 3.16061, 0.10400, 6.26556, 0.23289, 0.00386, 
0.58690, 2.54395, 0.47638, 0.46140, 0.00382, 0.62563, 0.00185, 0.01288, 6.15618, 
0.77782, 2.45621, 0.71229, 0.00000, 2.95927, 0.54600, 0.00000, 0.54600, 6.28319, 
0.48790, 2.59050, 0.41422, 0.43594, 0.00000, 0.57344, 0.00000, 0.01794, 3.11845, 
0.76368, 2.46261, 0.70639, 0.00902, 2.99775, 0.53565, 0.00129, 0.54532, 0.00000, 
0.13435, 2.76166, 0.17724, 0.25379, 0.07665, 0.30153, 0.04537, 0.05719, 3.39958, 
0.80610, 2.44346, 0.72383, 0.00265, 3.39353, 0.55546, 0.00000, 0.55819, 0.00069, 
0.38891, 2.63769, 0.37754, 0.37793, 0.00352, 0.51479, 0.00187, 0.00091, 4.35929, 
0.29698, 2.68205, 0.44251, 0.10241, 0.00045, 0.38690, 0.00000, 0.25332, 6.28306, 
0.26163, 2.69924, 0.23869, 0.36202, 3.16047, 0.09369, 3.19696, 0.41630, 0.01166, 
0.34648, 2.65810, 0.24596, 0.43359, 0.00303, 0.46974, 0.00201, 0.14536, 3.14839, 
0.55154, 2.56049, 0.48502, 0.41877, 0.00817, 0.60616, 0.00395, 0.05583, 6.22976, 
0.28991, 2.68548, 0.32657, 0.32246, 0.00266, 0.44667, 0.00139, 0.00323, 6.07025, 
0.82024, 2.43711, 0.61260, 0.50117, 0.00009, 0.72595, 0.00000, 0.10494, 6.28319, 
0.24042, 2.70958, 0.33297, 0.24961, 0.00000, 0.40366, 0.00000, 0.06301, 6.28315, 
0.38184, 2.64109, 0.16116, 0.49056, 3.14510, 0.25224, 3.14678, 0.45840, 0.00271, 
0.14142, 2.75818, 0.10976, 0.29621, 3.10641, 0.13587, 3.08666, 0.28596, 6.25710, 
0.50912, 2.58047, 0.54770, 0.24651, 3.14138, 0.24190, 0.00015, 0.54930, 6.28319, 
0.36062, 2.65129, 0.33069, 0.39233, 0.00000, 0.49464, 6.28315, 0.04847, 3.11947, 
0.72125, 2.48191, 0.68416, 0.10286, 3.14162, 0.46135, 6.28319, 0.57567, 0.00000, 
0.65761, 2.51112, 0.65833, 0.05607, 0.02992, 0.52863, 0.00193, 0.46484, 0.00000, 
0.70004, 2.49161, 0.47768, 0.54915, 3.14586, 0.06396, 3.17836, 0.67729, 0.00235, 
0.82731, 2.43394, 0.58610, 0.54193, 3.14145, 0.04200, 0.00351, 0.73177, 0.00000, 
0.63640, 2.52093, 0.57708, 0.36557, 0.00293, 0.63447, 0.00094, 0.18112, 6.27729, 
0.78489, 2.45301, 0.54862, 0.54881, 0.00003, 0.71520, 0.00000, 0.00018, 2.63652, 
0.44548, 2.61065, 0.53210, 0.16136, 6.27627, 0.48895, 6.28194, 0.28702, 0.00234, 
0.74953, 2.46902, 0.52174, 0.54780, 0.00296, 0.70022, 0.00154, 0.02399, 3.20922, 
0.60104, 2.53735, 0.36618, 0.55449, 0.00545, 0.62018, 0.00343, 0.15960, 3.15719, 
0.81317, 2.44028, 0.55934, 0.55964, 0.00048, 0.72671, 0.00013, 0.00035, 4.02150, 
0.62225, 2.52749, 0.47626, 0.49130, 0.00033, 0.64292, 6.28319, 0.01305, 3.16428, 
0.79196, 2.44982, 0.62258, 0.45731, 0.00215, 0.71004, 0.00078, 0.15246, 6.27558, 
0.11314, 2.77215, 0.00433, 0.28138, 1.62037, 0.20081, 1.60261, 0.20122, 4.77551, 
0.41719, 2.62414, 0.39180, 0.39180, 0.00000, 0.53240, 0.00000, 0.00000, 5.15531, 
0.35355, 2.65469, 0.42902, 0.26600, 6.28319, 0.47894, 6.28317, 0.12688, 0.00033, 
0.67175, 2.50460, 0.09832, 0.66208, 0.02749, 0.55482, 0.02514, 0.44322, 3.17224, 
0.31820, 2.67177, 0.34007, 0.34085, 0.00722, 0.46730, 0.00406, 0.00167, 4.37883, 
0.28284, 2.68891, 0.43981, 0.04082, 0.16723, 0.34543, 0.01223, 0.29278, 6.26909, 
0.73539, 2.47546, 0.59270, 0.44917, 0.00000, 0.68800, 0.00000, 0.12951, 0.00120, 
0.47376, 2.59720, 0.39339, 0.44212, 0.00000, 0.56471, 0.00000, 0.03986, 3.12504, 
0.43841, 2.61402, 0.45295, 0.34029, 0.00316, 0.53979, 0.00133, 0.09071, 6.27241, 
0.12728, 2.76516, 0.20111, 0.22487, 0.03075, 0.29778, 0.01634, 0.01798, 3.42003, 
0.43134, 2.61739, 0.43680, 0.35473, 0.00136, 0.53809, 0.00073, 0.06605, 6.27611, 
0.50205, 2.58381, 0.54819, 0.23166, 0.00001, 0.54119, 0.00000, 0.25274, 6.28318, 
0.45255, 2.60728, 0.55341, 0.00953, 3.00282, 0.40296, 0.00196, 0.41458, 6.28129, 
0.54447, 2.56382, 0.45644, 0.44475, 0.00176, 0.60404, 0.00087, 0.00984, 6.20530, 
0.39598, 2.63430, 0.48655, 0.20759, 0.01295, 0.48338, 0.00377, 0.21669, 6.27623, 
0.74246, 2.47224, 0.53211, 0.53248, 3.14093, 0.00032, 2.68676, 0.69742, 6.28279, 
0.33941, 2.66151, 0.35927, 0.34454, 3.13631, 0.01152, 0.09819, 0.48201, 6.28083, 
0.70711, 2.48837, 0.66892, 0.17924, 0.00010, 0.60285, 0.00003, 0.39984, 0.00009, 
0.85560, 2.42131, 0.57465, 0.57628, 0.00199, 0.74339, 0.00114, 0.00178, 3.54438, 
0.41012, 2.62753, 0.04885, 0.52643, 6.21511, 0.41719, 6.21975, 0.35622, 3.06802, 
0.46669, 2.60056, 0.17325, 0.54245, 0.00000, 0.50354, 0.00000, 0.28793, 3.14160, 
0.60811, 2.53406, 0.52837, 0.41730, 0.00423, 0.63186, 0.00184, 0.09530, 6.26067, 
0.33234, 2.66493, 0.45605, 0.15807, 3.14023, 0.22606, 0.00017, 0.43148, 6.28286, 
0.23335, 2.71303, 0.16469, 0.37164, 0.04279, 0.37543, 0.03086, 0.15457, 3.21369, 
0.75660, 2.46581, 0.70215, 0.05944, 0.00344, 0.56841, 0.00022, 0.50366, 0.00010, 
0.19799, 2.73034, 0.11396, 0.35513, 6.19633, 0.33069, 6.21640, 0.17774, 3.01650, 
0.68589, 2.49810, 0.65363, 0.20949, 6.28319, 0.60661, 6.28319, 0.36547, 0.00002, 
0.55861, 2.55718, 0.14620, 0.60013, 6.28319, 0.53158, 6.28314, 0.35662, 3.14160, 
0.36770, 2.64788, 0.34099, 0.39061, 3.14875, 0.03922, 3.21235, 0.49993, 0.00404, 
0.84853, 2.42446, 0.57191, 0.57372, 0.00114, 0.74066, 0.00061, 0.00181, 3.43132, 
0.24749, 2.70613, 0.39088, 0.14673, 6.27707, 0.37764, 0.00000, 0.18212, 0.00513, 
0.21213, 2.72341, 0.37781, 0.07139, 3.18721, 0.22407, 6.27480, 0.31939, 0.00554, 
0.61518, 2.53077, 0.48092, 0.48091, 0.00002, 0.63959, 0.00000, 0.00001, 4.35419, 
0.77075, 2.45940, 0.08539, 0.70677, 0.03328, 0.58590, 0.03116, 0.49345, 3.17781, 
0.86267, 2.41817, 0.74020, 0.13954, 0.00001, 0.64183, 0.00000, 0.49616, 6.28318, 
0.87681, 2.41189, 0.58335, 0.58336, 0.00001, 0.75153, 6.28315, 0.00002, 3.39142, 
0.95459, 2.37770, 0.78010, 0.00261, 3.01746, 0.61056, 0.00030, 0.61312, 0.00000, 
0.92631, 2.39006, 0.60134, 0.60176, 0.00048, 0.76994, 0.00023, 0.00047, 3.87623, 
0.98995, 2.36235, 0.60964, 0.63874, 0.00162, 0.79228, 0.00085, 0.03025, 3.18071, 
0.86974, 2.41503, 0.74883, 0.00079, 2.59884, 0.58040, 0.00029, 0.58107, 6.28269, 
1.18087, 2.28177, 0.68114, 0.70216, 0.00218, 0.85328, 0.00114, 0.02486, 3.22240, 
0.09899, 2.77915, 0.25208, 0.07893, 0.03012, 0.23377, 0.00696, 0.12483, 6.26990, 
0.93338, 2.38696, 0.77249, 0.00110, 2.93991, 0.60359, 0.00026, 0.60467, 0.00000, 
1.23037, 2.26157, 0.86761, 0.00004, 0.69675, 0.70907, 0.00002, 0.70904, 0.00000, 
0.91924, 2.39317, 0.53713, 0.64968, 3.14051, 0.11163, 3.13124, 0.76396, 0.00000, 
0.97581, 2.36847, 0.78758, 0.00000, 4.19887, 0.61950, 0.00000, 0.61950, 0.00000, 
1.06066, 2.33204, 0.64977, 0.64977, 0.00000, 0.81618, 0.00000, 0.00000, 4.43038, 
0.98288, 2.36541, 0.62205, 0.62204, 0.00000, 0.79004, 0.00000, 0.00000, 5.17496, 
1.26572, 2.24733, 0.87733, 0.02357, 3.05849, 0.71182, 0.00091, 0.73038, 6.28223, 
0.88388, 2.40876, 0.75420, 0.00010, 4.89823, 0.58598, 0.00000, 0.58597, 0.00017, 
1.06773, 2.32903, 0.65226, 0.65228, 0.00000, 0.81847, 0.00000, 0.00001, 3.93513, 
1.15966, 2.29052, 0.67996, 0.68897, 0.00000, 0.84706, 0.00000, 0.01049, 3.03674, 
1.00409, 2.35624, 0.62954, 0.62977, 0.00074, 0.79734, 0.00044, 0.00035, 4.03313, 
0.99702, 2.35929, 0.62008, 0.63399, 0.00136, 0.79487, 0.00072, 0.01451, 3.19913, 
1.08894, 2.32006, 0.82523, 0.01539, 3.12589, 0.65271, 0.00016, 0.66660, 0.00000, 
1.32229, 2.22489, 0.89245, 0.00531, 3.01574, 0.73887, 0.00037, 0.74275, 0.00000, 
1.07480, 2.32604, 0.64937, 0.66003, 0.00079, 0.82073, 0.00042, 0.01171, 3.17457, 
1.21622, 2.26731, 0.70500, 0.70330, 3.14182, 0.00205, 6.09784, 0.86361, 6.28319, 
0.91217, 2.39628, 0.76475, 0.00187, 3.36758, 0.59545, 0.00000, 0.59730, 0.00027, 
1.13844, 2.29932, 0.67704, 0.67715, 0.00000, 0.84068, 0.00000, 0.00011, 2.84766, 
1.01823, 2.35016, 0.61424, 0.65374, 0.00000, 0.80174, 0.00000, 0.04174, 3.10653, 
1.18794, 2.27886, 0.67947, 0.70835, 0.00096, 0.85526, 0.00050, 0.03432, 3.16685, 
1.22329, 2.26443, 0.70543, 0.70782, 0.00064, 0.86558, 0.00027, 0.00295, 3.33558, 
1.11723, 2.30818, 0.83415, 0.00000, 2.97534, 0.66968, 0.00000, 0.66968, 0.00000, 
1.25865, 2.25016, 0.71884, 0.71884, 0.00000, 0.87547, 0.00000, 0.00000, 5.05750, 
1.20208, 2.27307, 0.85954, 0.00033, 3.63226, 0.69913, 0.00000, 0.69939, 0.00004, 
1.32936, 2.22211, 0.72517, 0.75995, 0.00214, 0.89403, 0.00113, 0.04671, 3.19254, 
1.20915, 2.27019, 0.69793, 0.70541, 0.00109, 0.86158, 0.00055, 0.00905, 3.25815, 
1.13137, 2.30227, 0.67390, 0.67536, 0.00000, 0.83851, 0.00000, 0.00164, 2.97289, 
1.29401, 2.23605, 0.88502, 0.00043, 2.70967, 0.73089, 0.00018, 0.73122, 0.00000, 
0.89803, 2.40251, 0.03415, 0.75918, 0.03303, 0.60796, 0.03220, 0.57336, 3.17552, 
1.11016, 2.31114, 0.70293, 0.62566, 0.00001, 0.83056, 0.00001, 0.08642, 6.28312, 
1.09602, 2.31708, 0.66109, 0.66338, 0.00000, 0.82751, 0.00000, 0.00254, 3.06887, 
1.38593, 2.20017, 0.90837, 0.01847, 3.22631, 0.75627, 6.28254, 0.76919, 0.00065, 
1.16673, 2.28759, 0.84886, 0.04497, 3.09899, 0.66698, 0.00113, 0.70545, 6.28219, 
1.25158, 2.25300, 0.87352, 0.00470, 6.14044, 0.71828, 0.00000, 0.71449, 0.00038, 
0.96874, 2.37154, 0.34391, 0.75161, 0.00012, 0.74239, 0.00009, 0.38124, 3.14176, 
1.23744, 2.25871, 0.73407, 0.68645, 0.00120, 0.86914, 0.00066, 0.05890, 6.25541, 
0.94752, 2.38078, 0.55138, 0.65720, 0.00000, 0.77466, 6.28319, 0.10666, 3.13908, 
1.08187, 2.32305, 0.82300, 0.01039, 3.18734, 0.65250, 0.00000, 0.66193, 0.00034, 
1.19501, 2.27597, 0.71154, 0.68110, 0.00014, 0.85730, 0.00006, 0.03636, 6.27953, 
1.27986, 2.24168, 0.88124, 0.00000, 2.43940, 0.72617, 0.00002, 0.72617, 6.28319, 
1.39300, 2.19746, 0.91010, 0.01014, 3.19087, 0.76171, 0.00000, 0.76881, 0.00026, 
1.48492, 2.16293, 0.79727, 0.79727, 3.14157, 0.00000, 3.42847, 0.93126, 6.28317, 
1.40007, 2.19476, 0.76601, 0.76944, 0.00007, 0.91182, 0.00002, 0.00496, 3.15633, 
1.35057, 2.21383, 0.89899, 0.07917, 0.00280, 0.77757, 0.00011, 0.71965, 0.00000, 
1.01116, 2.35320, 0.63045, 0.63389, 0.00113, 0.79974, 0.00055, 0.00370, 3.39480, 
1.50614, 2.15515, 0.93583, 0.00150, 3.17854, 0.80425, 6.28319, 0.80516, 0.00000, 
1.15258, 2.29345, 0.78742, 0.49718, 3.14156, 0.31448, 6.28317, 0.82618, 0.00000, 
1.14551, 2.29638, 0.62964, 0.72118, 0.00111, 0.84091, 0.00066, 0.10473, 3.14922, 
1.52028, 2.15001, 0.93882, 0.00000, 3.78773, 0.80968, 0.00002, 0.80968, 0.00000, 
1.33643, 2.21934, 0.74572, 0.74572, 0.00000, 0.89607, 0.00000, 0.00000, 2.66886, 
1.24451, 2.25585, 0.87157, 0.00000, 2.86792, 0.71395, 0.00000, 0.71395, 6.28319, 
1.51321, 2.15257, 0.80719, 0.80719, 3.14159, 0.00000, 3.24671, 0.93733, 6.28318, 
1.41421, 2.18938, 0.77264, 0.77264, 0.00000, 0.91519, 0.00000, 0.00000, 3.31679, 
1.57685, 2.12978, 0.82909, 0.83035, 3.14178, 0.00236, 3.20636, 0.95022, 0.00010, 
1.30815, 2.23046, 0.88877, 0.00350, 2.94110, 0.73453, 0.00035, 0.73732, 0.00000, 
1.02530, 2.34713, 0.70923, 0.53873, 0.00008, 0.79732, 0.00000, 0.17764, 6.28294, 
1.35765, 2.21108, 0.89957, 0.13272, 3.14318, 0.69884, 0.00000, 0.79604, 0.00010, 
0.96167, 2.37462, 0.78258, 0.00870, 0.09592, 0.61862, 0.00070, 0.61012, 0.00000, 
0.94045, 2.38387, 0.65329, 0.55081, 0.00015, 0.77228, 0.00000, 0.10290, 6.28319, 
0.90510, 2.39939, 0.35629, 0.72107, 0.00000, 0.72610, 0.00013, 0.33669, 3.14197, 
1.30108, 2.23325, 0.73342, 0.73357, 3.14174, 0.00018, 3.99422, 0.88690, 0.00003, 
1.34350, 2.21658, 0.74336, 0.75285, 6.28214, 0.89786, 6.28267, 0.01292, 3.02601, 
1.12430, 2.30522, 0.83417, 0.10909, 6.27607, 0.71600, 6.28272, 0.61913, 0.00040, 
1.54149, 2.14235, 0.94319, 0.00742, 3.18412, 0.81502, 0.00000, 0.81929, 0.00014, 
1.36472, 2.20834, 0.90288, 0.05580, 3.14480, 0.73444, 0.00000, 0.77460, 0.00011, 
1.10309, 2.31411, 0.64289, 0.68481, 6.28197, 0.82935, 0.00000, 0.04681, 3.10146, 
1.56978, 2.13227, 0.82722, 0.82719, 0.00011, 0.94885, 0.00008, 0.00009, 5.33935, 
1.54856, 2.13982, 0.82061, 0.81872, 0.00043, 0.94463, 0.00020, 0.00337, 6.07830, 
1.03238, 2.34410, 0.70252, 0.55764, 0.00000, 0.80171, 0.00000, 0.15242, 0.00004, 
1.59806, 2.12234, 0.95427, 0.01577, 0.07066, 0.84141, 0.00044, 0.83310, 0.00000, 
1.04652, 2.33806, 0.64403, 0.64550, 0.00004, 0.81155, 0.00002, 0.00158, 3.16185, 
1.45664, 2.17341, 0.92498, 0.00214, 3.25526, 0.78671, 6.28309, 0.78807, 0.00012, 
1.61927, 2.11498, 0.95728, 0.14564, 3.14160, 0.80273, 6.28319, 0.87744, 0.00000, 
1.56271, 2.13478, 0.82469, 0.82468, 6.28319, 0.94745, 6.28318, 0.00000, 5.19637, 
1.44250, 2.17870, 0.78225, 0.78268, 3.14145, 0.00062, 2.70313, 0.92177, 6.28312, 
1.58392, 2.12729, 0.83107, 0.83342, 0.00020, 0.95159, 0.00008, 0.00437, 3.21480, 
1.47078, 2.16815, 0.92428, 0.22146, 3.14157, 0.70513, 6.28316, 0.85116, 6.28319, 
1.43543, 2.18136, 0.76285, 0.79574, 6.28228, 0.91993, 6.28271, 0.04945, 3.11940, 
1.28693, 2.23886, 0.86581, 0.34785, 3.14189, 0.53753, 6.28311, 0.83096, 0.00004, 
1.52735, 2.14745, 0.71357, 0.87404, 6.28311, 0.93584, 6.28311, 0.25922, 3.14167, 
1.47785, 2.16554, 0.92947, 0.05648, 3.12254, 0.77608, 6.28319, 0.81174, 6.28272, 
1.40714, 2.19206, 0.00916, 0.91350, 0.10499, 0.77332, 0.10460, 0.76700, 3.24698, 
1.31522, 2.22767, 0.88528, 0.20868, 3.14157, 0.64259, 0.00001, 0.80482, 0.00002, 
1.17380, 2.28468, 0.70889, 0.66828, 0.00000, 0.85092, 0.00001, 0.04773, 0.02587, 
1.61220, 2.11742, 0.95691, 0.00001, 2.30960, 0.84240, 0.00000, 0.84240, 6.28317, 
1.65463, 2.10291, 0.86032, 0.85522, 3.14112, 0.01086, 0.08407, 0.96447, 6.28295, 
1.42836, 2.18402, 0.91816, 0.06305, 3.14178, 0.75522, 0.00002, 0.79755, 0.00002, 
1.46371, 2.17078, 0.79677, 0.78267, 0.00081, 0.92653, 0.00040, 0.02200, 6.23353, 
1.49200, 2.16033, 0.93277, 0.01775, 0.08099, 0.80513, 0.00061, 0.79419, 0.00000, 
1.03945, 2.34108, 0.69531, 0.57600, 6.28314, 0.80574, 6.28317, 0.12664, 0.00001, 
1.44957, 2.17605, 0.74924, 0.81488, 6.28295, 0.92257, 6.28306, 0.09984, 3.13872, 
1.42128, 2.18670, 0.89192, 0.46961, 3.14177, 0.50955, 0.00000, 0.88584, 0.00005, 
1.49907, 2.15773, 0.64814, 0.88370, 0.00028, 0.92478, 0.00020, 0.35005, 3.14239, 
1.27279, 2.24450, 0.82905, 0.52412, 6.28319, 0.86045, 6.28319, 0.35567, 6.28318, 
1.53442, 2.14490, 0.94129, 0.08669, 6.27720, 0.83810, 0.00000, 0.78734, 6.28319, 
1.70413, 2.08643, 0.87607, 0.87607, 0.00000, 0.97260, 0.00000, 0.00001, 3.55013, 
1.66170, 2.10052, 0.96567, 0.01682, 3.20955, 0.85643, 0.00000, 0.86421, 0.00038, 
1.78898, 2.05939, 0.90788, 0.90904, 3.14132, 0.00356, 2.96868, 0.98462, 6.28304, 
1.69706, 2.08875, 0.86680, 0.87971, 0.00086, 0.97146, 0.00045, 0.03021, 3.19048, 
1.05359, 2.33504, 0.74263, 0.49722, 0.00057, 0.79937, 0.00017, 0.25464, 6.28106, 
1.37179, 2.20561, 0.90348, 0.12029, 6.28319, 0.79671, 0.00001, 0.71010, 0.00012, 
0.89095, 2.40563, 0.42017, 0.69374, 6.28279, 0.73642, 0.00000, 0.25825, 3.13958, 
1.67584, 2.09578, 0.96805, 0.00003, 0.90888, 0.86559, 0.00001, 0.86557, 0.00001, 
1.76070, 2.06822, 0.89740, 0.89757, 3.14169, 0.00053, 3.53363, 0.98090, 6.28319, 
1.72534, 2.07952, 0.97584, 0.00002, 3.43657, 0.88403, 0.00001, 0.88403, 6.28318, 
1.64756, 2.10530, 0.85521, 0.85521, 6.28319, 0.96325, 0.00000, 0.00000, 2.89998, 
1.62635, 2.11255, 0.20650, 0.95765, 3.14396, 0.78452, 3.14414, 0.89083, 0.00222, 
1.63342, 2.11012, 0.90583, 0.75582, 0.00000, 0.95718, 0.00000, 0.28606, 6.28318, 
1.60513, 2.11987, 0.85680, 0.82067, 3.14223, 0.06939, 6.25751, 0.95538, 6.28319, 
1.91626, 2.02207, 0.96071, 0.96119, 0.00016, 0.99706, 0.00008, 0.00334, 3.29275, 
1.79605, 2.05721, 0.98550, 0.01193, 3.14762, 0.90934, 6.28317, 0.91308, 6.28319, 
1.75362, 2.07046, 0.87902, 0.90837, 0.00000, 0.97979, 0.00000, 0.08016, 3.14142, 
1.74655, 2.07271, 0.97889, 0.03769, 3.12938, 0.88482, 0.00013, 0.89885, 0.00000, 
1.83848, 2.04438, 0.92778, 0.92858, 3.14153, 0.00306, 3.05877, 0.99037, 0.00000, 
1.68291, 2.09343, 0.86819, 0.86819, 3.14157, 0.00000, 5.19357, 0.96921, 6.28318, 
1.37886, 2.20289, 0.20689, 0.90229, 0.00725, 0.82223, 0.00669, 0.67136, 3.14962, 
1.78191, 2.06158, 0.90456, 0.90683, 0.00024, 0.98372, 0.00007, 0.00692, 3.21303, 
1.71827, 2.08181, 0.97477, 0.00000, 2.87029, 0.88137, 6.28319, 0.88137, 6.28319, 
1.59099, 2.12481, 0.11855, 0.95226, 6.28119, 0.86325, 6.28126, 0.79959, 3.13952, 
1.80312, 2.05504, 0.91407, 0.91397, 3.14169, 0.00036, 5.80814, 0.98637, 0.00007, 
1.73948, 2.07497, 0.97791, 0.00866, 3.14259, 0.88772, 0.00002, 0.89102, 0.00000, 
1.85262, 2.04020, 0.91865, 0.94631, 3.14154, 0.11358, 3.14188, 0.99170, 6.28319, 
1.71120, 2.08411, 0.87738, 0.88004, 0.00042, 0.97369, 0.00019, 0.00647, 3.30364, 
1.77484, 2.06378, 0.82857, 0.94403, 0.00000, 0.98092, 0.00000, 0.31222, 3.14158, 
1.93040, 2.01819, 0.99792, 0.00000, 2.84379, 0.96721, 0.00000, 0.96721, 0.00002, 
