2.27835100, 1.77413918 
2.26012500, 1.80382949 
2.27503700, 1.77966662 
2.27338000, 1.78240918 
2.29326200, 1.74858681 
2.30486000, 1.72796571 
2.28829200, 1.75722586 
2.29989000, 1.73688032 
2.30154700, 1.73391193 
2.30651700, 1.72496794 
2.30320300, 1.73095070 
2.29657600, 1.74275981 
2.30983100, 1.71893440 
2.31314500, 1.71285061 
2.31148800, 1.71589875 
2.31480100, 1.70979189 
2.32308600, 1.69430491 
2.31811500, 1.70363373 
2.32971300, 1.68170007 
2.26343900, 1.79856161 
2.32142900, 1.69742665 
2.33634000, 1.66890643 
2.31977200, 1.70053627 
2.33137000, 1.67851873 
2.34296800, 1.65592573 
2.32474200, 1.69117303 
2.30817400, 1.72195749 
2.34462500, 1.65265203 
2.33302700, 1.67532565 
2.33468400, 1.67212088 
2.32805600, 1.68486961 
2.34628200, 1.64936306 
2.32639900, 1.68790960 
2.35290900, 1.63611715 
2.35953600, 1.62269061 
2.33965400, 1.66243900 
2.35125200, 1.63944681 
2.29823300, 1.73982660 
2.34959500, 1.64276538 
2.36616400, 1.60908842 
2.35456600, 1.63277645 
2.35622300, 1.62942475 
2.31645800, 1.70671895 
2.34131100, 1.65918807 
2.36119300, 1.61930622 
2.36285000, 1.61591103 
2.37279100, 1.59531761 
2.37113400, 1.59877669 
2.34793800, 1.64607280 
2.36782100, 1.60566110 
2.33799700, 1.66567847 
2.37444800, 1.59184804 
2.36450700, 1.61250508 
2.37941900, 1.58137675 
2.38107500, 1.57786772 
2.38604600, 1.56727262 
2.38273200, 1.57434626 
2.37776200, 1.58487757 
2.37610500, 1.58836802 
2.39101700, 1.55658583 
2.39267300, 1.55300552 
2.36947700, 1.60222521 
2.38936000, 1.56015822 
2.38438900, 1.57081455 
2.38770300, 1.56372049 
2.39764400, 1.54219799 
2.40592800, 1.52398908 
2.40427100, 1.52765101 
2.39598700, 1.54581049 
2.39433000, 1.54941301 
2.41255600, 1.50924370 
2.40261500, 1.53130091 
2.41421300, 1.50553308 
2.35788000, 1.62606211 
2.40095800, 1.53494317 
2.43740800, 1.45258795 
2.41752600, 1.49808513 
2.40758500, 1.52031736 
2.41586900, 1.50181504 
2.41918300, 1.49434561 
2.42415400, 1.48306965 
2.42746700, 1.47550701 
2.40924200, 1.51663587 
2.43078100, 1.46790422 
2.44735000, 1.42932975 
2.44403600, 1.43711968 
2.43575200, 1.45642935 
2.42249700, 1.48683785 
2.45066300, 1.42150514 
2.44569300, 1.43322936 
2.45563400, 1.40969546 
2.42084000, 1.49059651 
2.43906500, 1.44873487 
2.44900600, 1.42542325 
2.45232000, 1.41757780 
2.46060400, 1.39780540 
2.45729100, 1.40574049 
2.46723200, 1.38182046 
2.46226100, 1.39382289 
2.43409500, 1.46026370 
2.39930100, 1.53857554 
2.44072200, 1.44487246 
2.44237900, 1.44100072 
2.45894800, 1.40177633 
2.47551600, 1.36163617 
2.45397700, 1.41364124 
2.47385900, 1.36569176 
2.47220200, 1.36973822 
2.46391800, 1.38983123 
2.41089900, 1.51294464 
2.42912400, 1.47171034 
2.43243800, 1.46408867 
2.46557500, 1.38583042 
2.46888900, 1.37780136 
2.42581000, 1.47929421 
2.47883000, 1.35349767 
2.48048700, 1.34941476 
2.47717300, 1.35757148 
2.49539800, 1.31226386 
2.47054500, 1.37377557 
2.49374100, 1.31642872 
2.48214300, 1.34532521 
2.48711400, 1.33299456 
2.48380000, 1.34122410 
2.49871200, 1.30390678 
2.48545700, 1.33711388 
2.49208500, 1.32058196 
2.50036900, 1.29971456 
2.49705500, 1.30808988 
2.51693700, 1.25729368 
2.49042800, 1.32472860 
2.50699600, 1.28285678 
2.48877100, 1.32886613 
2.51031000, 1.27437166 
2.50865300, 1.27861881 
2.50533900, 1.28708559 
2.52190800, 1.24438633 
2.53019200, 1.22269083 
2.52522200, 1.23573504 
2.50368300, 1.29130269 
2.51859400, 1.25300049 
2.52356500, 1.24006533 
2.51196700, 1.27011533 
2.53516300, 1.20955963 
2.50202600, 1.29551319 
2.52687800, 1.23139806 
2.51528000, 1.26157764 
2.51362400, 1.26584980 
2.53847600, 1.20076101 
2.53682000, 1.20516372 
2.54179000, 1.19192178 
2.53184900, 1.21832316 
2.52853500, 1.22704912 
2.54676100, 1.17859133 
2.55338800, 1.16068523 
2.56001500, 1.14262318 
2.55835900, 1.14715139 
2.52025100, 1.24869804 
2.54344700, 1.18748787 
2.56332900, 1.13353158 
2.55670200, 1.15167248 
2.56995700, 1.11522838 
2.56664300, 1.12440009 
2.56167200, 1.13808234 
2.54510400, 1.18304440 
2.54841800, 1.17412864 
2.54013300, 1.19634615 
2.55504500, 1.15618375 
2.53350600, 1.21394611 
2.57492700, 1.10139743 
2.57989800, 1.08747114 
2.57161300, 1.11063012 
2.56498600, 1.12897084 
2.57327000, 1.10601889 
2.57824100, 1.09212361 
2.56830000, 1.11981929 
2.58155500, 1.08280824 
2.58652500, 1.06875921 
2.57658400, 1.09676569 
2.58818200, 1.06405401 
2.59812300, 1.03559837 
2.58321100, 1.07813767 
2.59480900, 1.04512827 
2.58486800, 1.07345374 
2.55173100, 1.16517698 
2.59315300, 1.04987385 
2.60143700, 1.02602402 
2.58983900, 1.05933809 
2.60475000, 1.01640753 
2.59646600, 1.04036884 
2.60806400, 1.00674251 
2.61469200, 0.98727290 
2.59149600, 1.05461140 
2.60309400, 1.02121999 
2.55007400, 1.16965899 
2.60972100, 1.00189267 
2.61303500, 0.99215796 
2.59978000, 1.03081679 
2.61800500, 0.97746991 
2.62297600, 0.96266996 
2.63291700, 0.93273529 
2.61137800, 0.99703119 
2.63126000, 0.93775690 
2.62629000, 0.95274148 
2.62960300, 0.94276556 
2.61634800, 0.98237889 
2.63788800, 0.91759153 
2.63623100, 0.92265272 
2.60640700, 1.01158076 
2.62794600, 0.94776139 
2.62463300, 0.95771198 
2.64948500, 0.88178527 
2.65279900, 0.87142539 
2.64285800, 0.90232982 
2.63457400, 0.92770060 
2.64782900, 0.88694036 
2.61966200, 0.97254883 
2.63954400, 0.91251995 
2.62131900, 0.96761555 
2.65611300, 0.86100644 
2.65114200, 0.87661263 
2.66108300, 0.84526745 
2.65942700, 0.85052707 
2.66771100, 0.82405787 
2.64120100, 0.90743174 
2.65445600, 0.86622338 
2.66439700, 0.83469475 
2.66936800, 0.81871487 
2.67433800, 0.80258820 
2.65777000, 0.85577439 
2.66605400, 0.82938443 
2.66274000, 0.83998902 
2.67102500, 0.81335519 
2.67599500, 0.79717717 
2.68262300, 0.77535459 
2.67268100, 0.80798187 
2.64451500, 0.89721404 
2.68427900, 0.76985635 
2.69753400, 0.72514044 
2.69090700, 0.74765794 
2.64617200, 0.89208427 
2.68593600, 0.76433586 
2.71078900, 0.67904221 
2.67765200, 0.79174855 
2.67930900, 0.78630209 
2.70747500, 0.69070826 
2.71244600, 0.67317197 
2.68096600, 0.78083752 
2.69587700, 0.73080207 
2.69919100, 0.71945729 
2.69422000, 0.73644251 
2.68925000, 0.75323696 
2.70913200, 0.68488748 
2.68759300, 0.75879617 
2.72073000, 0.64343148 
2.71741600, 0.65540988 
2.71576000, 0.66135454 
2.71907300, 0.64943453 
2.72238700, 0.63740013 
2.72735800, 0.61912970 
2.70084800, 0.71375222 
2.70250500, 0.70802484 
2.73067100, 0.60679917 
2.72404400, 0.63133983 
2.73398500, 0.59433461 
2.70416200, 0.70227476 
2.72570100, 0.62524992 
2.71410300, 0.66727625 
2.74392600, 0.55609203 
2.70581800, 0.69650503 
2.73232800, 0.60058359 
2.69256400, 0.74205876 
2.73729900, 0.58173132 
2.73895500, 0.57538232 
2.73564200, 0.58805138 
2.76049500, 0.48896118 
2.74889700, 0.53643786 
2.74724000, 0.54303170 
2.74558300, 0.54958267 
2.72901400, 0.61298218 
2.75221000, 0.52312012 
2.74226900, 0.56256100 
2.76215100, 0.48197297 
2.75883800, 0.49589750 
2.74061200, 0.56899073 
2.76712200, 0.46063671 
2.75055300, 0.52980381 
2.78203400, 0.39272963 
2.77043600, 0.44608832 
2.77540600, 0.42372528 
2.75386700, 0.51513680 
2.77374900, 0.43125821 
2.76546500, 0.46781100 
2.76380800, 0.47492227 
2.78037700, 0.40061713 
2.77872000, 0.40840905 
2.75552400, 0.50960971 
2.78866100, 0.36011384 
2.75718100, 0.50277971 
2.77209300, 0.43870839 
2.79031800, 0.35165687 
2.76877900, 0.45326458 
2.78534700, 0.37665091 
2.79363200, 0.33432207 
2.78700400, 0.36844254 
2.79197500, 0.34306290 
2.77706300, 0.41611027 
2.78369000, 0.38474606 
2.79694500, 0.31635976 
2.80357300, 0.27806236 
2.80025900, 0.29765174 
2.80688600, 0.25735355 
2.80523000, 0.26787994 
2.80191600, 0.28797776 
2.81517100, 0.19892772 
2.79528800, 0.32542806 
2.81682800, 0.18549507 
2.80854300, 0.24659310 
2.82511200, 0.09752897 
2.82345500, 0.11985564 
2.81185700, 0.22377621 
2.81020000, 0.23538365 
2.82179800, 0.13886481 
2.81848400, 0.17119452 
2.81351400, 0.21164821 
2.82676900, 0.06872993 
2.82014100, 0.15577068 
2.79860200, 0.30708687 
2.82842600, 0.00178361 
